submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
05/18/2020,NC,19150,19150,0,409,0,720,720,0,15,0,05/18/2020 12:00:00 AM,Agree,Agree
03/02/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/18/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/21/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/07/2020,NC,222603,216004,6599,1807,241,3998,3944,54,26,3,10/07/2020 12:00:00 AM,Agree,Agree
05/12/2021,NC,975702,839555,136147,1328,367,13261,11699,1562,11,2,05/12/2021 12:00:00 AM,Agree,Agree
09/10/2020,NC,183495,179967,3528,1264,86,3258,3238,20,21,1,09/10/2020 12:00:00 AM,Agree,Agree
02/28/2022,NC,2614301,2183716,430585,683,109,23979,20904,3075,29,3,02/28/2022 12:00:00 AM,Agree,Agree
03/14/2022,NC,2626900,2193176,433724,349,64,24330,21205,3125,15,3,03/14/2022 12:00:00 AM,Agree,Agree
05/17/2022,NC,2717791,2265378,452413,2577,690,24631,21468,3163,2,1,05/18/2022 01:45:25 PM,Agree,Agree
10/22/2021,NC,1459269,1235663,223606,2252,487,18211,16016,2195,29,1,10/22/2021 12:00:00 AM,Agree,Agree
03/10/2020,NC,7,7,0,5,0,0,0,0,0,0,03/10/2020 12:00:00 AM,Agree,Agree
01/12/2022,NC,1977992,1658301,319691,32907,7096,20443,17964,2479,69,14,01/12/2022 12:00:00 AM,Agree,Agree
02/01/2021,NC,763166,680972,82194,2739,359,11053,9840,1213,85,18,02/01/2021 12:00:00 AM,Agree,Agree
03/02/2022,NC,2617033,2185705,431328,1520,404,24034,20951,3083,35,6,03/02/2022 12:00:00 AM,Agree,Agree
03/17/2020,NC,39,39,0,6,0,1,1,0,0,0,03/17/2020 12:00:00 AM,Agree,Agree
08/11/2021,NC,1091190,929561,161629,5481,1225,14070,12400,1670,32,7,08/11/2021 12:00:00 AM,Agree,Agree
03/18/2021,NC,884377,770619,113758,1980,451,12612,11151,1461,14,2,03/18/2021 12:00:00 AM,Agree,Agree
02/19/2022,NC,2596192,2169812,426380,3316,829,23587,20567,3020,60,7,02/19/2022 12:00:00 AM,Agree,Agree
08/18/2020,NC,149063,147176,1887,1271,95,2623,2616,7,32,1,08/18/2020 12:00:00 AM,Agree,Agree
10/24/2021,NC,1462786,1238540,224246,1587,215,18279,16077,2202,32,4,10/24/2021 12:00:00 AM,Agree,Agree
07/15/2021,NC,1013456,867287,146169,1112,295,13706,12085,1621,4,1,07/15/2021 12:00:00 AM,Agree,Agree
07/21/2020,NC,102988,102590,398,1893,22,1837,1835,2,31,0,07/21/2020 12:00:00 AM,Agree,Agree
03/04/2022,NC,2619813,2187785,432028,1333,350,24093,21004,3089,29,3,03/04/2022 12:00:00 AM,Agree,Agree
04/13/2022,NC,2644879,2207009,437870,1242,254,24556,21406,3150,2,0,04/13/2022 12:00:00 AM,Agree,Agree
04/06/2021,NC,914808,793497,121311,1137,231,12838,11345,1493,10,1,04/06/2021 12:00:00 AM,Agree,Agree
05/25/2020,NC,23847,23846,1,555,0,844,844,0,19,0,05/25/2020 12:00:00 AM,Agree,Agree
12/04/2020,NC,387408,361847,25561,6082,723,6023,5773,250,44,10,12/04/2020 12:00:00 AM,Agree,Agree
04/22/2022,NC,2656799,2216506,440293,1870,382,24574,21419,3155,1,1,04/22/2022 12:00:00 AM,Agree,Agree
08/26/2021,NC,1181779,1004763,177016,8231,1384,14746,12971,1775,48,8,08/26/2021 12:00:00 AM,Agree,Agree
09/02/2020,NC,173025,170022,3003,1328,113,3039,3027,12,31,0,09/02/2020 12:00:00 AM,Agree,Agree
04/14/2020,NC,5016,5016,0,185,0,142,142,0,17,0,04/14/2020 12:00:00 AM,Agree,Agree
12/22/2021,NC,1602989,1349204,253785,5277,1044,19538,17201,2337,32,2,12/22/2021 12:00:00 AM,Agree,Agree
05/28/2020,NC,25577,25576,1,657,0,929,929,0,25,0,05/28/2020 12:00:00 AM,Agree,Agree
05/10/2022,NC,2694201,2246164,448037,2462,627,24617,21458,3159,2,0,05/10/2022 12:00:00 AM,Agree,Agree
10/08/2020,NC,224919,218091,6828,2316,229,4024,3970,54,26,0,10/08/2020 12:00:00 AM,Agree,Agree
03/24/2020,NC,422,422,0,98,0,2,2,0,0,0,03/24/2020 12:00:00 AM,Agree,Agree
04/04/2020,NC,2377,2377,0,286,0,39,39,0,11,0,04/04/2020 12:00:00 AM,Agree,Agree
06/23/2020,NC,54885,54873,12,1017,1,1344,1344,0,9,0,06/23/2020 12:00:00 AM,Agree,Agree
02/19/2021,NC,834068,732773,101295,3212,1092,12043,10668,1375,34,4,02/19/2021 12:00:00 AM,Agree,Agree
11/05/2021,NC,1483314,1254631,228683,1821,392,18600,16372,2228,26,3,11/05/2021 12:00:00 AM,Agree,Agree
02/14/2021,NC,820052,722482,97570,2464,265,11840,10487,1353,52,8,02/14/2021 12:00:00 AM,Agree,Agree
11/12/2021,NC,1494934,1263887,231047,1926,330,18729,16491,2238,22,1,11/12/2021 12:00:00 AM,Agree,Agree
10/27/2021,NC,1467843,1242416,225427,2266,558,18373,16165,2208,31,4,10/27/2021 12:00:00 AM,Agree,Agree
12/27/2020,NC,520578,476872,43706,2784,444,7565,7035,530,72,11,12/27/2020 12:00:00 AM,Agree,Agree
09/06/2020,NC,179527,176249,3278,1156,25,3153,3137,16,28,0,09/06/2020 12:00:00 AM,Agree,Agree
07/28/2020,NC,116865,116151,714,2027,64,2018,2015,3,32,1,07/28/2020 12:00:00 AM,Agree,Agree
10/11/2020,NC,230820,223522,7298,1575,65,4108,4047,61,28,5,10/11/2020 12:00:00 AM,Agree,Agree
03/19/2020,NC,104,104,0,42,0,1,1,0,0,0,03/19/2020 12:00:00 AM,Agree,Agree
01/23/2022,NC,2324756,1953340,371416,20310,1979,21297,18691,2606,76,8,01/23/2022 12:00:00 AM,Agree,Agree
08/25/2021,NC,1173548,997916,175632,7978,1653,14698,12931,1767,54,6,08/25/2021 12:00:00 AM,Agree,Agree
03/09/2020,NC,2,2,0,0,0,0,0,0,0,0,03/09/2020 12:00:00 AM,Agree,Agree
10/02/2021,NC,1405193,1191830,213363,4790,748,17289,15202,2087,52,5,10/02/2021 12:00:00 AM,Agree,Agree
07/24/2021,NC,1027211,877816,149395,2231,474,13769,12140,1629,10,1,07/24/2021 12:00:00 AM,Agree,Agree
02/17/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/05/2021,NC,913671,792591,121080,982,226,12828,11336,1492,8,3,04/05/2021 12:00:00 AM,Agree,Agree
04/21/2022,NC,2654929,2215018,439911,1846,361,24573,21419,3154,1,1,04/21/2022 12:00:00 AM,Agree,Agree
09/04/2021,NC,1248592,1060888,187704,7998,1240,15380,13529,1851,86,9,09/04/2021 12:00:00 AM,Agree,Agree
04/29/2021,NC,957954,826069,131885,2263,477,13099,11569,1530,9,2,04/29/2021 12:00:00 AM,Agree,Agree
01/21/2021,NC,706001,632961,73040,7110,1039,10070,9050,1020,113,22,01/21/2021 12:00:00 AM,Agree,Agree
02/21/2022,NC,2600060,2172968,427092,1513,292,23699,20659,3040,49,11,02/21/2022 12:00:00 AM,Agree,Agree
08/08/2021,NC,1078296,919318,158978,3776,497,14001,12339,1662,18,2,08/08/2021 12:00:00 AM,Agree,Agree
02/20/2021,NC,836584,734712,101872,2516,577,12072,10691,1381,29,6,02/20/2021 12:00:00 AM,Agree,Agree
08/16/2020,NC,146908,145146,1762,1329,33,2560,2554,6,27,1,08/16/2020 12:00:00 AM,Agree,Agree
01/25/2021,NC,728559,652315,76244,3761,409,10427,9333,1094,76,14,01/25/2021 12:00:00 AM,Agree,Agree
01/21/2022,NC,2268575,1903622,364953,38390,6174,21143,18554,2589,93,17,01/21/2022 12:00:00 AM,Agree,Agree
04/22/2021,NC,945579,816826,128753,2223,489,13014,11498,1516,14,1,04/22/2021 12:00:00 AM,Agree,Agree
02/11/2021,NC,810246,714378,95868,4255,787,11694,10363,1331,62,12,02/11/2021 12:00:00 AM,Agree,Agree
03/05/2020,NC,1,1,0,0,0,0,0,0,0,0,03/05/2020 12:00:00 AM,Agree,Agree
09/28/2020,NC,207654,202547,5107,799,36,3769,3727,42,30,0,09/28/2020 12:00:00 AM,Agree,Agree
03/06/2021,NC,865584,757031,108553,1759,439,12436,10998,1438,16,2,03/06/2021 12:00:00 AM,Agree,Agree
03/05/2022,NC,2620926,2188601,432325,1113,297,24117,21026,3091,24,2,03/05/2022 12:00:00 AM,Agree,Agree
08/04/2020,NC,129024,127927,1097,1556,77,2220,2217,3,24,0,08/04/2020 12:00:00 AM,Agree,Agree
10/12/2020,NC,232157,224803,7354,1337,56,4130,4068,62,22,1,10/12/2020 12:00:00 AM,Agree,Agree
11/30/2020,NC,365683,343659,22024,2406,262,5861,5640,221,35,4,11/30/2020 12:00:00 AM,Agree,Agree
03/30/2022,NC,2635353,2199458,435895,533,153,24511,21364,3147,7,2,03/30/2022 12:00:00 AM,Agree,Agree
08/21/2021,NC,1149580,977890,171690,6588,1058,14476,12738,1738,58,6,08/21/2021 12:00:00 AM,Agree,Agree
03/14/2020,NC,22,22,0,5,0,1,1,0,0,0,03/14/2020 12:00:00 AM,Agree,Agree
11/27/2020,NC,356442,335274,21168,3377,141,5734,5528,206,42,7,11/27/2020 12:00:00 AM,Agree,Agree
06/04/2021,NC,993393,852826,140567,607,152,13505,11911,1594,5,1,06/04/2021 12:00:00 AM,Agree,Agree
01/30/2021,NC,756087,674692,81395,5828,927,10891,9707,1184,90,12,01/30/2021 12:00:00 AM,Agree,Agree
02/27/2021,NC,852963,747413,105550,2123,477,12298,10875,1423,27,2,02/27/2021 12:00:00 AM,Agree,Agree
05/20/2020,NC,20179,20179,0,510,0,751,751,0,19,0,05/20/2020 12:00:00 AM,Agree,Agree
04/14/2021,NC,930069,804838,125231,2130,612,12923,11420,1503,8,2,04/14/2021 12:00:00 AM,Agree,Agree
08/31/2020,NC,170318,167526,2792,1098,16,2981,2969,12,25,1,08/31/2020 12:00:00 AM,Agree,Agree
11/24/2021,NC,1517336,1281648,235688,2296,539,18940,16673,2267,20,4,11/24/2021 12:00:00 AM,Agree,Agree
05/14/2022,NC,2709483,2258517,450966,3735,718,24626,21465,3161,0,0,05/14/2022 12:00:00 AM,Agree,Agree
02/02/2021,NC,773839,685303,88536,10673,6342,11146,9918,1228,93,15,02/02/2021 12:00:00 AM,Agree,Agree
07/05/2020,NC,73309,73221,88,1402,7,1521,1521,0,17,0,07/05/2020 12:00:00 AM,Agree,Agree
02/03/2022,NC,2500935,2095519,405416,13790,2607,22328,19522,2806,75,16,02/03/2022 12:00:00 AM,Agree,Agree
05/11/2020,NC,15267,15267,0,267,0,625,625,0,25,0,05/11/2020 12:00:00 AM,Agree,Agree
11/28/2020,NC,359953,338501,21452,3511,284,5778,5565,213,44,7,11/28/2020 12:00:00 AM,Agree,Agree
02/06/2022,NC,2529697,2118813,410884,6977,948,22638,19777,2861,80,11,02/06/2022 12:00:00 AM,Agree,Agree
02/28/2021,NC,854695,748899,105796,1732,246,12319,10895,1424,21,1,02/28/2021 12:00:00 AM,Agree,Agree
12/25/2021,NC,1624159,1366935,257224,6887,1003,19629,17281,2348,29,5,12/25/2021 12:00:00 AM,Agree,Agree
06/15/2021,NC,997714,855996,141718,329,98,13577,11973,1604,8,1,06/15/2021 12:00:00 AM,Agree,Agree
07/12/2021,NC,1010377,865090,145287,535,116,13693,12074,1619,3,0,07/12/2021 12:00:00 AM,Agree,Agree
02/11/2022,NC,2563568,2144900,418668,6535,1526,23058,20122,2936,85,20,02/11/2022 12:00:00 AM,Agree,Agree
05/22/2021,NC,985611,847039,138572,1060,359,13393,11811,1582,10,1,05/22/2021 12:00:00 AM,Agree,Agree
07/19/2020,NC,99776,99404,372,1776,5,1786,1784,2,17,0,07/19/2020 12:00:00 AM,Agree,Agree
08/07/2020,NC,134046,132758,1288,1850,67,2302,2298,4,24,0,08/07/2020 12:00:00 AM,Agree,Agree
11/01/2020,NC,275866,263977,11889,1982,65,4767,4656,111,34,3,11/01/2020 12:00:00 AM,Agree,Agree
04/17/2022,NC,2649925,2211021,438904,910,159,24567,21416,3151,1,0,04/17/2022 12:00:00 AM,Agree,Agree
08/09/2021,NC,1081321,922015,159306,3025,328,14019,12356,1663,18,1,08/09/2021 12:00:00 AM,Agree,Agree
10/12/2021,NC,1434915,1216315,218600,2419,613,17797,15644,2153,46,8,10/12/2021 12:00:00 AM,Agree,Agree
04/04/2022,NC,2637938,2201527,436411,271,41,24530,21383,3147,2,0,04/04/2022 12:00:00 AM,Agree,Agree
10/10/2020,NC,229245,222012,7233,2180,189,4080,4024,56,30,1,10/10/2020 12:00:00 AM,Agree,Agree
02/15/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/08/2021,NC,1269368,1078778,190590,5467,1542,15655,13772,1883,69,10,09/08/2021 12:00:00 AM,Agree,Agree
12/10/2020,NC,422342,392489,29853,7118,889,6348,6050,298,67,11,12/10/2020 12:00:00 AM,Agree,Agree
10/16/2021,NC,1446934,1225804,221130,2583,551,17969,15799,2170,37,5,10/16/2021 12:00:00 AM,Agree,Agree
02/04/2022,NC,2512582,2104712,407870,11647,2454,22433,19608,2825,105,19,02/04/2022 12:00:00 AM,Agree,Agree
06/17/2020,NC,47041,47033,8,852,0,1257,1257,0,9,0,06/17/2020 12:00:00 AM,Agree,Agree
08/28/2021,NC,1197833,1018448,179385,8077,1083,14881,13093,1788,68,8,08/28/2021 12:00:00 AM,Agree,Agree
05/19/2021,NC,982505,844776,137729,1158,298,13350,11774,1576,13,1,05/19/2021 12:00:00 AM,Agree,Agree
10/09/2020,NC,227065,220021,7044,2146,216,4050,3995,55,26,1,10/09/2020 12:00:00 AM,Agree,Agree
03/09/2021,NC,869324,759718,109606,1447,550,12487,11039,1448,17,4,03/09/2021 12:00:00 AM,Agree,Agree
09/13/2020,NC,187792,184070,3722,1104,27,3342,3318,24,21,1,09/13/2020 12:00:00 AM,Agree,Agree
06/14/2021,NC,997385,855765,141620,204,39,13569,11966,1603,6,0,06/14/2021 12:00:00 AM,Agree,Agree
03/20/2021,NC,888184,773517,114667,1824,448,12648,11182,1466,18,2,03/20/2021 12:00:00 AM,Agree,Agree
03/28/2021,NC,901336,783421,117915,1494,339,12738,11262,1476,13,1,03/28/2021 12:00:00 AM,Agree,Agree
04/16/2022,NC,2649015,2210270,438745,1247,190,24566,21415,3151,6,0,04/16/2022 12:00:00 AM,Agree,Agree
